CLI,CATEGORIE
11c0106b61cbfaa67947e47f3957e7b850f7ef9e280441605310911a9d7b0bdc,Agios et Frais Bancaires
1ac1065b0d59ac7023458d3e5b2205222b319d63da7d496c13fe766ca0002237,Agios et Frais Bancaires
1f2847f3811ade75b55d45b3cda524c1bfcc87c9673beb42e35df42a0a46ba07,Agios et Frais Bancaires
1f2847f3811ade75b55d45b3cda524c1bfcc87c9673beb42e35df42a0a46ba07,Autre
1f2847f3811ade75b55d45b3cda524c1bfcc87c9673beb42e35df42a0a46ba07,Autres Services
1f2847f3811ade75b55d45b3cda524c1bfcc87c9673beb42e35df42a0a46ba07,Retrait
1f2847f3811ade75b55d45b3cda524c1bfcc87c9673beb42e35df42a0a46ba07,Télécommunications
1ff0550ad2d240424c8c99f7c7e5e208984120cff5c12d07a6d85a37f1f77dca,Agios et Frais Bancaires
28cfe3d2512ae26ddce15a2d6609ce6cd3d9209725c5e2e925949a8d99fe42ba,Agios et Frais Bancaires
3220f2b6808372bca06b61314e25b650b2c9441de3b74cb48f7259a3d7e28ac0,Agios et Frais Bancaires
32290f7df88f589f6ec3011ac2ba375772ac758c0bc1d7b318bc87121f4b5a92,Agios et Frais Bancaires
3466a1c111756347dea96bff5014651e709eddd8f2ea1c7c352829c5c509db42,Agios et Frais Bancaires
3466a1c111756347dea96bff5014651e709eddd8f2ea1c7c352829c5c509db42,Cartes et Services Bancaires
3528d7af8e231f8bc49d43b698ebc904e4025c1d81b997eed55a3942eae1c5f8,Agios et Frais Bancaires
3528d7af8e231f8bc49d43b698ebc904e4025c1d81b997eed55a3942eae1c5f8,Autre
3528d7af8e231f8bc49d43b698ebc904e4025c1d81b997eed55a3942eae1c5f8,Dépôt
3528d7af8e231f8bc49d43b698ebc904e4025c1d81b997eed55a3942eae1c5f8,Télécommunications
35f45b9f1667cf0300e6ba20727fcbb14afea3daf05080c1128eed3d8de5f35b,Agios et Frais Bancaires
367e742b148c58159646c1f343a9dd0ffea619e185207254f9392d79588579f9,Agios et Frais Bancaires
367e742b148c58159646c1f343a9dd0ffea619e185207254f9392d79588579f9,Retrait
381f3bf29c7b5b54347c084fd83944e706ca1dedf028133b909a6ad457f79a7f,Agios et Frais Bancaires
